threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,2,1,baseline,update_root/1000/100/retain,100,145483,144291,146525,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,root_dirty/1000/100/retain,100,126207,125826,126628,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,update_root/1000/1000/retain,100,655071,650842,664648,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_dirty/1000/1000/retain,100,476325,474631,479280,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_cached/32768/discard,100,851,841,871,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/discard,100,6422,6392,6462,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/discard,100,5871,5851,5921,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/discard,100,4177477,4155856,4193126,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/discard,100,3510233,3503250,3516185,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,update_root/32768/32768/discard,100,19013234,18993617,19046918,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/discard,100,13659528,13639410,13685727,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_cached/32768/retain,100,771,751,782,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/retain,100,7023,6973,7073,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/retain,100,6422,6382,6462,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/retain,100,4482470,4462753,4501185,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/retain,100,3812401,3795911,3825987,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,update_root/32768/32768/retain,100,19611157,19587793,19633900,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/retain,100,14181338,14164747,14203420,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/1000/discard,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/discard,100,4017,3997,4038,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/discard,100,3737,3707,3757,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/discard,100,125766,125346,126468,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/discard,100,108293,107822,108894,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/discard,100,602472,598564,609004,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/discard,100,430228,428886,431801,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/retain,100,4448,4418,4488,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/retain,100,4027,3997,4058,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/retain,100,140393,139412,141275,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/retain,100,121027,120496,121849,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/retain,100,626978,624192,635253,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/retain,100,454754,452741,457229,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/32768/discard,100,71,70,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/discard,100,6352,6302,6412,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/discard,100,5721,5701,5751,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/discard,100,4069594,4052041,4083941,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/discard,100,3383836,3373848,3391240,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/discard,100,18797128,18764155,18824860,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/discard,100,13493154,13470282,13515206,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/32768/retain,100,60,60,70,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/retain,100,6803,6713,6933,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/retain,100,6142,6111,6191,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/retain,100,4448266,4423549,4465017,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/retain,100,3695241,3667829,3726650,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/retain,100,19343414,19308638,19369804,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/retain,100,13964992,13948991,13984999,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,3,candidate,root_cached/1000/discard,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,3,candidate,update_root/1000/1/discard,100,3987,3967,4017,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,root_dirty/1000/1/discard,100,3687,3657,3717,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,update_root/1000/100/discard,100,125165,124925,125515,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,root_dirty/1000/100/discard,100,108224,107802,108734,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,update_root/1000/1000/discard,100,602311,598544,609805,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_dirty/1000/1000/discard,100,431600,430168,433795,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_cached/1000/retain,100,40,40,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
