threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,2,1,baseline,update_root/32768/32768/discard,100,21355502,21337017,21373656,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/discard,100,16059512,16041197,16104016,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_cached/32768/retain,100,892,881,912,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/retain,100,8035,7995,8095,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/retain,100,7324,7283,7354,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/retain,100,5050839,5024390,5082779,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/retain,100,4388194,4368477,4420776,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,update_root/32768/32768/retain,100,22136288,22114137,22185100,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_dirty/32768/32768/retain,100,16721596,16699163,16749388,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/1000/discard,100,40,40,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/discard,100,4608,4579,4649,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/discard,100,4278,4248,4308,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/discard,100,138921,138450,140774,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/discard,100,122481,122260,122981,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/discard,100,674527,671672,682342,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/discard,100,501382,499619,505429,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,2,candidate,update_root/1000/1/retain,100,4979,4939,5010,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,root_dirty/1000/1/retain,100,4619,4589,4659,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,2,candidate,update_root/1000/100/retain,100,152367,151745,153138,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,root_dirty/1000/100/retain,100,134473,133771,135665,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,2,candidate,update_root/1000/1000/retain,100,704083,699544,712618,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_dirty/1000/1000/retain,100,524726,522050,529004,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,2,candidate,root_cached/32768/discard,100,60,60,71,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/discard,100,7103,7063,7153,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/discard,100,6482,6452,6512,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/discard,100,4518809,4504253,4535231,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/discard,100,3826830,3814396,3840816,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/discard,100,21098087,21037173,21140928,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/discard,100,15691340,15677915,15716607,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_cached/32768/retain,100,70,60,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,2,candidate,update_root/32768/1/retain,100,7524,7474,7574,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,root_dirty/32768/1/retain,100,6903,6873,6953,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,2,candidate,update_root/32768/3276/retain,100,4941403,4913351,4958075,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,root_dirty/32768/3276/retain,100,4144236,4129358,4156940,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,2,candidate,update_root/32768/32768/retain,100,21656837,21626620,21701551,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,2,candidate,root_dirty/32768/32768/retain,100,16195917,16177984,16228008,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,3,candidate,root_cached/1000/discard,100,40,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,3,candidate,update_root/1000/1/discard,100,4589,4549,4618,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,root_dirty/1000/1/discard,100,4248,4218,4288,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,3,candidate,update_root/1000/100/discard,100,142648,141606,145784,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,root_dirty/1000/100/discard,100,124204,122590,126097,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,3,candidate,update_root/1000/1000/discard,100,682331,677893,692561,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_dirty/1000/1000/discard,100,509117,506312,516220,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,3,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,3,candidate,update_root/1000/1/retain,100,5130,5090,5190,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
